transcript,url
"We're going to talk — my — a new lecture, just for TED — and I'm going show you some illusions that we've created for TED, and I'm going to try to relate this to happiness. What I was thinking about with happiness is, what gives happiness — or happiness, which I equate with joy in my particular area, and I think there's something very fundamental. And I was thinking about this. And it's in terms of both illusions and movies that we go see and jokes and magic shows is that there's something about these things where our expectations are violated in some sort of pleasing way. You go see a movie. And it has an unexpected twist — something that you didn't expect — and you find a joyful experience. You look at those sort of illusions in my book and it's not as what you'd expect. And there's something joyful about it. And it's the same thing with jokes and all these sorts of things. So, what I'm going to try and do in my lecture is go a little bit further and see if I can violate your expectations in a pleasing way. I mean, sometimes expectations that are violated are not pleasant, but I'm going to try to do it in a pleasant way, in a very primal way, so I can make the audience here happy.So I'm going to show you some ways that we can violate your expectations. First of all, I want to show you the particular illusion here. I want you first of all when it pops up on the screen to notice that the two holes are perpendicular to each other. These are all perceptual tricks. These are real objects that I'm going to show you. Now I'm going to show you how it is done. I've looped the film here so you can get a very interesting experience. I want you to see how this illusion is constructed, and it's going to rotate so you see that it's inside out. Now watch, as it rotates back, how quickly your perception snaps. OK now. Watch it as it rotates back again. And this is a very bright audience, all right? See if you can stop it from happening, even though you know 100 percent it's true that — bam! You can't undo it. What does that tell you about yourselves? We're going to do it again. No doubt about it. See if you can stop it from happening. No. It's difficult.And we can violate your expectations in a whole variety of ways about representation, about shape, about color and so forth and it's very primal. And it's an interesting question to ponder, why these things — we find these things joyful. Why would we find them joyful? So, here's something that Lionel did a while ago. I like these sort of little things like this.Again, this is not an optical trick. This is what you would see. In other words, it's not a camera cut. It's a perceptual trick. OK. We can violate your expectations about shape. We can violate your expectations on representation — what an image represents. What do you see here? How many of you here see dolphins? Raise your hand if you see dolphins. OK, those people who raised their hands, afterwards, the rest of the audience, go talk to them, all right? Actually, this is the best example of priming by experience that I know. If you are a child under the age of 10 who haven't been ruined yet, you will look at this image and see dolphins. Now, some of you adults here are saying, ""What dolphins? What dolphins?"" But in fact, if you reversed the figure ground — in other words, the dark areas here — I forgot to ask for a pointer — but if you reverse it, you'll see a whole series of little dolphins. By the way, if you're also a student at CalTech — they also tend to just see the dolphins. It's based on experience.Now, something like this can be used because this is after all talk about design, too. This was done by Saatchi and Saatchi, and they actually got away with this ad in Australia. So, if you look at this ad for beer, all those people are in sort of provocative positions. But they got it passed, and actually won the Clio awards, so it's funny how you can do these things. Remember that sort of, um. This is the joke I did when the Florida ballot was going around. You know, count the dots for Gore; count the dots for Bush; count 'em again ...You can violate your expectations about experience. Here is an outside water fountain that I created with some friends of mine, but you can stop the water in drops and — actually make all the drops levitate. This is something we're building for, you know, amusement parks and that kind of stuff. Now let's take a static image. Can you see this? Do you see the middle section moving down and the outer sections moving up? It's completely static. It's a static image. How many people see this illusion? It's completely static. Right. Now, when — it's interesting that when we look at an image we see, you know, color, depth, texture. And you can look at this whole scene and analyze it. You can see the woman is in closer than the wall and so forth. But the whole thing is actually flat. It's painted. It's trompe l'oeil. And it was such a good trompe l'oeil that people got irritated when they tried to talk to the woman and she wouldn't respond.Now, you can make design mistakes. Like this building in New York. So that when you see it from this side, it looks like the balconies tilt up, and when you walk around to the other side it looks like the balconies go down. So there are cases where you have mistakes in design that incorporate illusions. Or, you take this particular un-retouched photograph. Now, interestingly enough, I get a lot of emails from people who say, ""Is there any perceptual difference between males and females?"" And I really say, ""No."" I mean, women can navigate through the world just as well as males can — and why wouldn't they? However, this is the one illusion that women can consistently do better than males: in matching which head because they rely on fashion cues. They can match the hat.Okay, now getting to a part — I want to show design in illusions. I believe that the first example of illusions being used purposely was by da Vinci in this anamorphic image of an eye. So that when you saw from one little angle was like this. And this little technique got popular in the 16th century and the 17th century to disguise hidden meanings, where you could flip the image and see it from one little point of view like this. But these are early incorporations of illusions brought to — sort of high point with Hans Holbein's ""Ambassadors."" And Hans Holbein worked for Henry VIII. This was hung on a wall where you could walk down from the stair and you can see this hidden skull.All right, now I'm going to show you some designers who work with illusions to give that element of surprise. One of my favorites is Scott Kim. I worked with Scott to create some illusions for TED that I hope you will enjoy. We have one here on TED and happiness. OK now. Arthur [Ganson] hasn't talked yet, but his is going to be a delightful talk and he has some of his really fantastic machines outside. And so, we — Scott created this wonderful tribute to Arthur Ganson.Well, there's analog and digital. Thought that was appropriate here. And figure goes to ground. And for the musicians. And of course, since happiness — we want ""joy to the world."" Now, another great designer — he's very well known in Japan — Shigeo Fukuda. And he just builds some fantastic things. This is simply amazing. This is a pile of junk that when you view it from one particular angle, you see its reflection in the mirror as a perfect piano. Pianist transforms to violinist. This is really wild. This assemblage of forks, knives and spoons and various cutlery, welded together. It gives a shadow of a motorcycle. You learn something in the sort of thing that I do, which is there are people out there with a lot of time on their hands.Ken Knowlton does wonderful composite images, like creating Jacques Cousteau out of seashells — un-retouched seashells, but just by rearranging them. He did Einstein out of dice because, after all, Einstein said, ""God does not play dice with the universe."" Bert Herzog out of un-retouched keyboards. Will Shortz, crossword puzzle. John Cederquist does these wonderful trompe l'oeil cabinets.Now, I'm going to skip ahead since I'm sort of running [behind]. I want to show you quickly what I've created, some new type of illusions. I've done something with taking the Pixar-type illusions. So you see these kids the same size here, running down the hall. The two table tops of the same size. They're looking out two directions at once. You have a larger piece fitting in with a smaller. And that's something for you to think about, all right? So you see larger pieces fitting in within smaller pieces here. Does everyone see that? Which is impossible. You can see the two kids are looking out simultaneously out of two different directions at once. Now can you believe these two table tops are the same size and shape? They are. So, if you measured them, they would be. And as I say, those two figures are identical in size and shape. And it's interesting, by doing this in this sort of rendered fashion, how much stronger the illusions are. Any case, I hope this has brought you a little joy and happiness, and if you're interested in seeing more cool effects, see me outside. I'd be happy to show you lots of things.","https://www.ted.com/talks/al_seckel_says_our_brains_are_mis_wired
"
"This is a representation of your brain, and your brain can be broken into two parts. There's the left half, which is the logical side, and then the right half, which is the intuitive. And so if we had a scale to measure the aptitude of each hemisphere, then we can plot our brain. And for example, this would be somebody who's completely logical. This would be someone who's entirely intuitive. So where would you put your brain on this scale? Some of us may have opted for one of these extremes, but I think for most people in the audience, your brain is something like this — with a high aptitude in both hemispheres at the same time. It's not like they're mutually exclusive or anything. You can be logical and intuitive.And so I consider myself one of these people, along with most of the other experimental quantum physicists, who need a good deal of logic to string together these complex ideas. But at the same time, we need a good deal of intuition to actually make the experiments work. How do we develop this intuition? Well we like to play with stuff. So we go out and play with it, and then we see how it acts, and then we develop our intuition from there. And really you do the same thing.So some intuition that you may have developed over the years is that one thing is only in one place at a time. I mean, it can sound weird to think about one thing being in two different places at the same time, but you weren't born with this notion, you developed it. And I remember watching a kid playing on a car stop. He was just a toddler and he wasn't very good at it, and he kept falling over. But I bet playing with this car stop taught him a really valuable lesson, and that's that large things don't let you get right past them, and that they stay in one place.And so this is a great conceptual model to have of the world, unless you're a particle physicist. It'd be a terrible model for a particle physicist, because they don't play with car stops, they play with these little weird particles. And when they play with their particles, they find they do all sorts of really weird things — like they can fly right through walls, or they can be in two different places at the same time. And so they wrote down all these observations, and they called it the theory of quantum mechanics.And so that's where physics was at a few years ago; you needed quantum mechanics to describe little, tiny particles. But you didn't need it to describe the large, everyday objects around us. This didn't really sit well with my intuition, and maybe it's just because I don't play with particles very often. Well, I play with them sometimes, but not very often. And I've never seen them. I mean, nobody's ever seen a particle. But it didn't sit well with my logical side either. Because if everything is made up of little particles and all the little particles follow quantum mechanics, then shouldn't everything just follow quantum mechanics? I don't see any reason why it shouldn't. And so I'd feel a lot better about the whole thing if we could somehow show that an everyday object also follows quantum mechanics. So a few years ago, I set off to do just that.So I made one. This is the first object that you can see that has been in a mechanical quantum superposition. So what we're looking at here is a tiny computer chip. And you can sort of see this green dot right in the middle. And that's this piece of metal I'm going to be talking about in a minute. This is a photograph of the object. And here I'll zoom in a little bit. We're looking right there in the center. And then here's a really, really big close-up of the little piece of metal. So what we're looking at is a little chunk of metal, and it's shaped like a diving board, and it's sticking out over a ledge. And so I made this thing in nearly the same way as you make a computer chip. I went into a clean room with a fresh silicon wafer, and then I just cranked away at all the big machines for about 100 hours. For the last stuff, I had to build my own machine — to make this swimming pool-shaped hole underneath the device. This device has the ability to be in a quantum superposition, but it needs a little help to do it.Here, let me give you an analogy. You know how uncomfortable it is to be in a crowded elevator? I mean, when I'm in an elevator all alone, I do all sorts of weird things, but then other people get on board and I stop doing those things because I don't want to bother them, or, frankly, scare them. So quantum mechanics says that inanimate objects feel the same way. The fellow passengers for inanimate objects are not just people, but it's also the light shining on it and the wind blowing past it and the heat of the room. And so we knew, if we wanted to see this piece of metal behave quantum mechanically, we're going to have to kick out all the other passengers.And so that's what we did. We turned off the lights, and then we put it in a vacuum and sucked out all the air, and then we cooled it down to just a fraction of a degree above absolute zero. Now, all alone in the elevator, the little chunk of metal is free to act however it wanted. And so we measured its motion. We found it was moving in really weird ways. Instead of just sitting perfectly still, it was vibrating, and the way it was vibrating was breathing something like this — like expanding and contracting bellows. And by giving it a gentle nudge, we were able to make it both vibrate and not vibrate at the same time — something that's only allowed with quantum mechanics.So what I'm telling you here is something truly fantastic. What does it mean for one thing to be both vibrating and not vibrating at the same time? So let's think about the atoms. So in one case: all the trillions of atoms that make up that chunk of metal are sitting still and at the same time those same atoms are moving up and down. Now it's only at precise times when they align. The rest of the time they're delocalized. That means that every atom is in two different places at the same time, which in turn means the entire chunk of metal is in two different places. I think this is really cool. (Laughter) Really.(Applause)It was worth locking myself in a clean room to do this for all those years because, check this out, the difference in scale between a single atom and that chunk of metal is about the same as the difference between that chunk of metal and you. So if a single atom can be in two different places at the same time, that chunk of metal can be in two different places, then why not you? I mean, this is just my logical side talking. So imagine if you're in multiple places at the same time, what would that be like? How would your consciousness handle your body being delocalized in space?There's one more part to the story. It's when we warmed it up, and we turned on the lights and looked inside the box, we saw that the piece metal was still there in one piece. And so I had to develop this new intuition, that it seems like all the objects in the elevator are really just quantum objects just crammed into a tiny space.You hear a lot of talk about how quantum mechanics says that everything is all interconnected. Well, that's not quite right. It's more than that; it's deeper. It's that those connections, your connections to all the things around you, literally define who you are, and that's the profound weirdness of quantum mechanics.Thank you.(Applause)","https://www.ted.com/talks/aaron_o_connell_making_sense_of_a_visible_quantum_object
"
"It's a great honor today to share with you The Digital Universe, which was created for humanity to really see where we are in the universe. And so I think we can roll the video that we have.[The Himalayas.](Music)The flat horizon that we've evolved with has been a metaphor for the infinite: unbounded resources and unlimited capacity for disposal of waste. It wasn't until we really left Earth, got above the atmosphere and had seen the horizon bend back on itself, that we could understand our planet as a limited condition. The Digital Universe Atlas has been built at the American Museum of Natural History over the past 12 years. We maintain that, put that together as a project to really chart the universe across all scales. What we see here are satellites around the Earth and the Earth in proper registration against the universe, as we see. NASA supported this work 12 years ago as part of the rebuilding of the Hayden Planetarium so that we would share this with the world.The Digital Universe is the basis of our space show productions that we do — our main space shows in the dome. But what you see here is the result of, actually, internships that we hosted with Linkoping University in Sweden. I've had 12 students work on this for their graduate work, and the result has been this software called Uniview and a company called SCISS in Sweden. This software allows interactive use, so this actual flight path and movie that we see here was actually flown live. I captured this live from my laptop in a cafe called Earth Matters on the Lower East Side of Manhattan, where I live, and it was done as a collaborative project with the Rubin Museum of Himalayan Art for an exhibit on comparative cosmology.And so as we move out, we see continuously from our planet all the way out into the realm of galaxies, as we see here, light-travel time, giving you a sense of how far away we are. As we move out, the light from these distant galaxies have taken so long, we're essentially backing up into the past. We back so far up we're finally seeing a containment around us — the afterglow of the Big Bang. This is the WMAP microwave background that we see. We'll fly outside it here, just to see this sort of containment. If we were outside this, it would almost be meaningless, in the sense as before time. But this our containment of the visible universe. We know the universe is bigger than that which we can see.Coming back quickly, we see here the radio sphere that we jumped out of in the beginning, but these are positions, the latest positions of exoplanets that we've mapped, and our sun here, obviously, with our own solar system. What you're going to see — we're going to have to jump in here pretty quickly between several orders of magnitude to get down to where we see the solar system — these are the paths of Voyager 1, Voyager 2, Pioneer 11 and Pioneer 10, the first four spacecraft to have left the solar system. Coming in closer, picking up Earth, orbit of the Moon, and we see the Earth. This map can be updated, and we can add in new data.I know Dr. Carolyn Porco is the camera P.I. for the Cassini mission. But here we see the complex trajectory of the Cassini mission color coded for different mission phases, ingeniously developed so that 45 encounters with the largest moon, Titan, which is larger that the planet Mercury, diverts the orbit into different parts of mission phase.This software allows us to come close and look at parts of this. This software can also be networked between domes. We have a growing user base of this, and we network domes. And we can network between domes and classrooms. We're actually sharing tours of the universe with the first sub-Saharan planetarium in Ghana as well as new libraries that have been built in the ghettos in Columbia and a high school in Cambodia. And the Cambodians have actually controlled the Hayden Planetarium from their high school.This is an image from Saturday, photographed by the Aqua satellite, but through the Uniview software. So you're seeing the edge of the Earth. This is Nepal. This is, in fact, right here is the valley of Lhasa, right here in Tibet. But we can see the haze from fires and so forth in the Ganges valley down below in India. This is Nepal and Tibet.And just in closing, I'd just like to say this beautiful world that we live on — here we see a bit of the snow that some of you may have had to brave in coming out — so I'd like to just say that what the world needs now is a sense of being able to look at ourselves in this much larger condition now and a much larger sense of what home is. Because our home is the universe, and we are the universe, essentially. We carry that in us. And to be able to see our context in this larger sense at all scales helps us all, I think, in understanding where we are and who we are in the universe.Thank you.(Applause)","https://www.ted.com/talks/carter_emmart_demos_a_3d_atlas_of_the_universe
"
"My passions are music, technology and making things. And it's the combination of these things that has led me to the hobby of sound visualization, and, on occasion, has led me to play with fire.This is a Rubens' tube. It's one of many I've made over the years, and I have one here tonight. It's about an 8-foot-long tube of metal, it's got a hundred or so holes on top, on that side is the speaker, and here is some lab tubing, and it's connected to this tank of propane. So, let's fire it up and see what it does. So let's play a 550-herz frequency and watch what happens.(Frequency)Thank you. (Applause) It's okay to applaud the laws of physics, but essentially what's happening here — (Laughter) — is the energy from the sound via the air and gas molecules is influencing the combustion properties of propane, creating a visible waveform, and we can see the alternating regions of compression and rarefaction that we call frequency, and the height is showing us amplitude. So let's change the frequency of the sound, and watch what happens to the fire.(Higher frequency)So every time we hit a resonant frequency we get a standing wave and that emergent sine curve of fire. So let's turn that off. We're indoors. Thank you. (Applause)I also have with me a flame table. It's very similar to a Rubens' tube, and it's also used for visualizing the physical properties of sound, such as eigenmodes, so let's fire it up and see what it does.Ooh. (Laughter) Okay. Now, while the table comes up to pressure, let me note here that the sound is not traveling in perfect lines. It's actually traveling in all directions, and the Rubens' tube's a little like bisecting those waves with a line, and the flame table's a little like bisecting those waves with a plane, and it can show a little more subtle complexity, which is why I like to use it to watch Geoff Farina play guitar.(Music)All right, so it's a delicate dance. If you watch closely — (Applause) If you watch closely, you may have seen some of the eigenmodes, but also you may have seen that jazz music is better with fire. Actually, a lot of things are better with fire in my world, but the fire's just a foundation. It shows very well that eyes can hear, and this is interesting to me because technology allows us to present sound to the eyes in ways that accentuate the strength of the eyes for seeing sound, such as the removal of time.So here, I'm using a rendering algorithm to paint the frequencies of the song ""Smells Like Teen Spirit"" in a way that the eyes can take them in as a single visual impression, and the technique will also show the strengths of the visual cortex for pattern recognition. So if I show you another song off this album, and another, your eyes will easily pick out the use of repetition by the band Nirvana, and in the frequency distribution, the colors, you can see the clean-dirty-clean sound that they are famous for, and here is the entire album as a single visual impression, and I think this impression is pretty powerful.At least, it's powerful enough that if I show you these four songs, and I remind you that this is ""Smells Like Teen Spirit,"" you can probably correctly guess, without listening to any music at all, that the song a die hard Nirvana fan would enjoy is this song, ""I'll Stick Around"" by the Foo Fighters, whose lead singer is Dave Grohl, who was the drummer in Nirvana. The songs are a little similar, but mostly I'm just interested in the idea that someday maybe we'll buy a song because we like the way it looks.All right, now for some more sound data. This is data from a skate park, and this is Mabel Davis skate park in Austin, Texas. (Skateboard sounds) And the sounds you're hearing came from eight microphones attached to obstacles around the park, and it sounds like chaos, but actually all the tricks start with a very distinct slap, but successful tricks end with a pop, whereas unsuccessful tricks more of a scratch and a tumble, and tricks on the rail will ring out like a gong, and voices occupy very unique frequencies in the skate park.So if we were to render these sounds visually, we might end up with something like this. This is all 40 minutes of the recording, and right away the algorithm tells us a lot more tricks are missed than are made, and also a trick on the rails is a lot more likely to produce a cheer, and if you look really closely, we can tease out traffic patterns. You see the skaters often trick in this direction. The obstacles are easier.And in the middle of the recording, the mics pick this up, but later in the recording, this kid shows up, and he starts using a line at the top of the park to do some very advanced tricks on something called the tall rail. And it's fascinating. At this moment in time, all the rest of the skaters turn their lines 90 degrees to stay out of his way. You see, there's a subtle etiquette in the skate park, and it's led by key influencers, and they tend to be the kids who can do the best tricks, or wear red pants, and on this day the mics picked that up.All right, from skate physics to theoretical physics. I'm a big fan of Stephen Hawking, and I wanted to use all eight hours of his Cambridge lecture series to create an homage. Now, in this series he's speaking with the aid of a computer, which actually makes identifying the ends of sentences fairly easy. So I wrote a steering algorithm. It listens to the lecture, and then it uses the amplitude of each word to move a point on the x-axis, and it uses the inflection of sentences to move a same point up and down on the y-axis.And these trend lines, you can see, there's more questions than answers in the laws of physics, and when we reach the end of a sentence, we place a star at that location. So there's a lot of sentences, so a lot of stars, and after rendering all of the audio, this is what we get. This is Stephen Hawking's universe.(Applause)It's all eight hours of the Cambridge lecture series taken in as a single visual impression, and I really like this image, but a lot of people think it's fake. So I made a more interactive version, and the way I did that is I used their position in time in the lecture to place these stars into 3D space, and with some custom software and a Kinect, I can walk right into the lecture. I'm going to wave through the Kinect here and take control, and now I'm going to reach out and I'm going to touch a star, and when I do, it will play the sentence that generated that star.Stephen Hawking: There is one, and only one, arrangement in which the pieces make a complete picture.Jared Ficklin: Thank you. (Applause) There are 1,400 stars. It's a really fun way to explore the lecture, and, I hope, a fitting homage.All right. Let me close with a work in progress. I think, after 30 years, the opportunity exists to create an enhanced version of closed captioning. Now, we've all seen a lot of TEDTalks online, so let's watch one now with the sound turned off and the closed captioning turned on.There's no closed captioning for the TED theme song, and we're missing it, but if you've watched enough of these, you hear it in your mind's ear, and then applause starts. It usually begins here, and it grows and then it falls. Sometimes you get a little star applause, and then I think even Bill Gates takes a nervous breath, and the talk begins.All right, so let's watch this clip again. This time, I'm not going to talk at all. There's still going to be no audio, but what I am going to do is I'm going to render the sound visually in real time at the bottom of the screen. So watch closely and see what your eyes can hear.This is fairly amazing to me. Even on the first view, your eyes will successfully pick out patterns, but on repeated views, your brain actually gets better at turning these patterns into information. You can get the tone and the timbre and the pace of the speech, things that you can't get out of closed captioning. That famous scene in horror movies where someone is walking up from behind is something you can see, and I believe this information would be something that is useful at times when the audio is turned off or not heard at all, and I speculate that deaf audiences might actually even be better at seeing sound than hearing audiences. I don't know. It's a theory right now. Actually, it's all just an idea.And let me end by saying that sound moves in all directions, and so do ideas. Thank you. (Applause)","https://www.ted.com/talks/jared_ficklin_new_ways_to_see_music_with_color_and_fire
"
