data_values,time
-0.0069698435254395,0.0
-0.0079529024660587,4.5351473922902495e-05
-0.0089034596458077,9.070294784580499e-05
-0.0097983526065945,0.00013605442176870748
-0.0106165157631039,0.00018140589569160998
-0.0113400034606456,0.00022675736961451248
-0.0119547536596655,0.00027210884353741496
-0.0124512240290641,0.00031746031746031746
-0.0128247942775487,0.00036281179138321996
-0.0130758127197623,0.00040816326530612246
-0.0132094928994774,0.00045351473922902497
-0.0132355149835348,0.0004988662131519275
-0.0131673729047179,0.0005442176870748299
-0.0130215818062424,0.0005895691609977325
-0.0128167010843753,0.0006349206349206349
-0.0125723136588931,0.0006802721088435374
-0.0123079903423786,0.0007256235827664399
-0.0120422774925827,0.0007709750566893424
-0.0117917982861399,0.0008163265306122449
-0.011570518836379,0.0008616780045351474
-0.011389160528779,0.0009070294784580499
-0.0112548917531967,0.0009523809523809524
-0.0111712189391255,0.000997732426303855
-0.0111380498856306,0.0010430839002267573
-0.0111520532518625,0.0010884353741496598
-0.0112071372568607,0.0011337868480725624
-0.011295061558485,0.001179138321995465
-0.0114061841741204,0.0012244897959183673
-0.0115301962941885,0.0012698412698412698
-0.0116568710654973,0.0013151927437641724
-0.0117767499759793,0.0013605442176870747
-0.0118817137554287,0.0014058956916099773
-0.0119654554873704,0.0014512471655328798
-0.012023726478219,0.0014965986394557824
-0.0120544834062457,0.0015419501133786847
-0.0120578268542885,0.0015873015873015873
-0.0120358252897858,0.0016326530612244899
-0.0119921509176492,0.0016780045351473922
-0.0119317136704921,0.0017233560090702948
-0.0118601331487298,0.0017687074829931973
-0.0117832636460661,0.0018140589569160999
-0.0117067033424973,0.0018594104308390022
-0.0116353947669267,0.0019047619047619048
-0.0115732466802001,0.0019501133786848073
-0.0115229161456227,0.00199546485260771
-0.0114857042208313,0.0020408163265306124
-0.0114615326747298,0.0020861678004535146
-0.0114490892738103,0.002131519274376417
-0.0114460373297333,0.0021768707482993197
-0.0114492969587445,0.0022222222222222222
-0.0114553961902856,0.0022675736961451248
-0.0114608583971858,0.0023129251700680273
-0.0114624928683042,0.00235827664399093
-0.0114577552303671,0.002403628117913832
-0.0114449383690953,0.0024489795918367346
-0.0114233801141381,0.002494331065759637
-0.011393466964364,0.0025396825396825397
-0.0113566210493445,0.0025850340136054422
-0.0113151744008064,0.002630385487528345
-0.0112721174955368,0.0026757369614512473
-0.0112308524549007,0.0027210884353741495
-0.0111948493868112,0.002766439909297052
-0.0111673437058925,0.0028117913832199546
-0.0111509915441274,0.002857142857142857
-0.0111476248130202,0.0029024943310657597
-0.0111580099910497,0.0029478458049886623
-0.0111817410215735,0.002993197278911565
-0.0112171815708279,0.003038548752834467
-0.0112615395337343,0.0030839002267573695
-0.0113109564408659,0.003129251700680272
-0.0113608185201883,0.0031746031746031746
-0.011405935510993,0.003219954648526077
-0.0114409485831856,0.0032653061224489797
-0.0114606078714132,0.0033106575963718823
-0.011460174806416,0.0033560090702947844
-0.0114356651902198,0.003401360544217687
-0.0113841518759727,0.0034467120181405895
-0.0113039100542664,0.003492063492063492
-0.0111945373937487,0.0035374149659863946
-0.0110569670796394,0.003582766439909297
-0.0108933951705694,0.0036281179138321997
-0.0107071185484528,0.003673469387755102
-0.0105023272335529,0.0037188208616780044
-0.010283825919032,0.003764172335600907
-0.0100567610934376,0.0038095238095238095
-0.0098263109102845,0.003854875283446712
-0.0095973759889602,0.0039002267573696146
-0.0093743596225976,0.003945578231292517
-0.0091609340161085,0.00399092970521542
-0.0089599024504423,0.004036281179138322
-0.0087731275707483,0.004081632653061225
-0.0086015043780207,0.004126984126984127
-0.008445044979453,0.004172335600907029
-0.0083029605448246,0.004217687074829932
-0.0081738615408539,0.004263038548752834
-0.0080559002235531,0.004308390022675737
-0.007947034202516,0.004353741496598639
-0.0078451475128531,0.004399092970521542
-0.0077482904307544,0.0044444444444444444
-0.0076547916978597,0.004489795918367347
-0.0075633800588548,0.0045351473922902496
-0.0074732080101966,0.004580498866213152
-0.0073838522657752,0.004625850340136055
-0.0072952820919454,0.004671201814058957
-0.0072077699005603,0.00471655328798186
-0.0071217734366655,0.004761904761904762
-0.0070377811789512,0.004807256235827664
-0.0069561903364956,0.004852607709750567
-0.006877155508846,0.004897959183673469
-0.0068004871718585,0.004943310657596372
-0.006725572515279,0.004988662131519274
-0.0066513083875179,0.005034013605442177
-0.0065761040896177,0.005079365079365079
-0.0064979433082044,0.005124716553287982
-0.0064144483767449,0.0051700680272108845
-0.0063230167143046,0.005215419501133787
-0.0062209423631429,0.00526077097505669
-0.0061055794358253,0.005306122448979592
-0.0059744962491095,0.005351473922902495
-0.0058256238698959,0.005396825396825397
-0.0056573883630335,0.005442176870748299
-0.0054687825031578,0.0054875283446712015
-0.0052594197914004,0.005532879818594104
-0.0050295828841626,0.005578231292517007
-0.0047801691107451,0.005623582766439909
-0.0045126494951546,0.005668934240362812
-0.0042289616540074,0.005714285714285714
-0.0039313961751759,0.005759637188208617
-0.0036224524956196,0.005804988662131519
-0.0033047122415155,0.005850340136054422
-0.002980708843097,0.0058956916099773245
-0.0026527806185185,0.005941043083900227
-0.0023229757789522,0.00598639455782313
-0.0019930014386773,0.006031746031746032
-0.0016641799593344,0.006077097505668934
-0.0013374384725466,0.006122448979591836
-0.001013335888274,0.006167800453514739
-0.0006921053281985,0.0062131519274376415
-0.0003737312799785,0.006258503401360544
-5.802237865282223e-05,0.006303854875283447
0.000255284976447,0.006349206349206349
0.0005664761411026,0.006394557823129252
0.000875789206475,0.006439909297052154
0.001183335785754,0.006485260770975057
0.0014890804886817,0.006530612244897959
0.0017928277375176,0.006575963718820862
0.0020942371338605,0.0066213151927437645
0.0023928529117256,0.006666666666666667
0.002688149921596,0.006712018140589569
0.0029795912560075,0.006757369614512471
0.003266678424552,0.006802721088435374
0.0035490372683852,0.0068480725623582765
0.0038264680188149,0.006893424036281179
0.0040989676490426,0.0069387755102040816
0.0043667489662766,0.006984126984126984
0.0046302494592964,0.007029478458049887
0.0048901219852268,0.007074829931972789
0.0051471795886754,0.007120181405895692
0.005402369890362,0.007165532879818594
0.0056566842831671,0.007210884353741497
0.0059111095033586,0.0072562358276643995
0.0061665535904467,0.007301587301587302
0.0064238123595714,0.007346938775510204
0.0066834911704063,0.007392290249433106
0.0069459700025618,0.007437641723356009
0.0072114011272788,0.007482993197278911
0.0074796946719288,0.007528344671201814
0.0077505428344011,0.0075736961451247165
0.0080234669148921,0.007619047619047619
0.008297836408019,0.007664399092970522
0.0085729165002703,0.007709750566893424
0.0088479751721024,0.007755102040816327
0.0091222850605845,0.007800453514739229
0.0093951588496565,0.007845804988662131
0.0096660163253545,0.007891156462585034
0.0099343592301011,0.007936507936507936
0.0101997908204793,0.00798185941043084
0.0104619907215237,0.008027210884353741
0.010720670223236,0.008072562358276645
0.0109755545854568,0.008117913832199546
0.0112263085320591,0.00816326530612245
0.0114725148305296,0.008208616780045351
0.0117136361077427,0.008253968253968255
0.011948961764574,0.008299319727891157
0.0121776144951581,0.008344671201814058
0.0123985381796956,0.008390022675736962
0.0126105453819036,0.008435374149659863
0.0128123443573713,0.008480725623582767
0.0130026079714298,0.008526077097505668
0.013180055655539,0.008571428571428572
0.0133435344323515,0.008616780045351474
0.0134921036660671,0.008662131519274377
0.0136251198127865,0.008707482993197279
0.013742309063673,0.008752834467120182
0.0138438073918223,0.008798185941043084
0.0139301614835858,0.008843537414965987
0.0140023399144411,0.008888888888888889
0.0140616977587342,0.00893424036281179
0.0141098788008093,0.008979591836734694
0.014148742891848,0.009024943310657596
0.0141802178695797,0.009070294784580499
0.01420618314296,0.0091156462585034
0.0142283253371715,0.009160997732426304
0.0142479920759797,0.009206349206349206
0.0142660634592175,0.00925170068027211
0.0142828524112701,0.009297052154195011
0.0142980348318815,0.009342403628117914
0.0143106263130903,0.009387755102040816
0.0143189746886491,0.00943310657596372
0.0143208177760243,0.009478458049886621
0.0143133839592337,0.009523809523809525
0.0142935095354914,0.009569160997732426
0.0142578352242708,0.009614512471655328
0.014202912338078,0.009659863945578231
0.0141254598274827,0.009705215419501133
0.0140225170180201,0.009750566893424037
0.0138916037976741,0.009795918367346938
0.013730876147747,0.009841269841269842
0.0135392127558588,0.009886621315192743
0.0133163016289472,0.009931972789115647
0.0130626009777188,0.009977324263038548
0.0127793475985527,0.010022675736961452
0.0124684544280171,0.010068027210884354
0.0121323755010962,0.010113378684807257
0.011773919686675,0.010158730158730159
0.0113961016759276,0.01020408163265306
0.0110019035637378,0.010249433106575964
0.0105941016227006,0.010294784580498866
0.0101750437170267,0.010340136054421769
0.0097465254366397,0.01038548752834467
0.0093096336349844,0.010430839002267574
0.0088646728545427,0.010476190476190476
0.0084111699834465,0.01052154195011338
0.0079478425905108,0.01056689342403628
0.0074726943857967,0.010612244897959184
0.0069831437431275,0.010657596371882086
0.0064761703833937,0.01070294784580499
0.0059484881348907,0.010748299319727891
0.0053967605344951,0.010793650793650795
0.0048178010620176,0.010839002267573696
0.0042087575420737,0.010884353741496598
0.0035672998055815,0.010929705215419501
0.0028917482122778,0.010975056689342403
0.0021811758633702,0.011020408163265306
0.0014354658778756,0.011065759637188208
0.0006553070270456,0.011111111111111112
-0.0001578421506565,0.011156462585034013
-0.0010018463945016,0.011201814058956917
-0.001874016248621,0.011247165532879818
-0.0027712644077837,0.011292517006802722
-0.0036902828142046,0.011337868480725623
-0.0046277130022645,0.011383219954648527
-0.0055803293362259,0.011428571428571429
-0.0065451995469629,0.01147392290249433
-0.0075198132544755,0.011519274376417234
-0.0085021900013089,0.011564625850340135
-0.0094909388571977,0.011609977324263039
-0.0104852858930826,0.01165532879818594
-0.0114850625395774,0.011700680272108844
-0.0124906310811638,0.011746031746031746
-0.0135028287768363,0.011791383219954649
-0.0145228328183293,0.01183673469387755
-0.0155520578846335,0.011882086167800454
-0.0165919940918684,0.011927437641723356
-0.0176441203802824,0.01197278911564626
-0.0187097508460283,0.012018140589569161
-0.0197899527847766,0.012063492063492064
-0.0208854991942644,0.012108843537414966
-0.0219967849552631,0.012154195011337868
-0.0231238678097724,0.012199546485260771
-0.024266418069601,0.012244897959183673
-0.0254238601773977,0.012290249433106576
-0.0265953093767166,0.012335600907029478
-0.0277797896414995,0.012380952380952381
-0.0289762336760759,0.012426303854875283
-0.0301835741847753,0.012471655328798186
-0.0314008481800556,0.012517006802721088
-0.0326272286474704,0.012562358276643992
-0.0338620729744434,0.012607709750566893
-0.0351049788296222,0.012653061224489797
-0.036355622112751,0.012698412698412698
-0.0376139096915721,0.0127437641723356
-0.0388797745108604,0.012789115646258504
-0.0401531681418418,0.012834467120181405
-0.0414339192211627,0.012879818594104309
-0.0427217036485672,0.01292517006802721
-0.0440158322453498,0.012970521541950114
-0.0453152917325496,0.013015873015873015
-0.0466186068952083,0.013061224489795919
-0.0479238741099834,0.01310657596371882
-0.0492286831140518,0.013151927437641724
-0.0505301803350448,0.013197278911564626
-0.0518251098692417,0.013242630385487529
-0.0531100369989872,0.01328798185941043
-0.0543812029063701,0.013333333333333334
-0.0556348823010921,0.013378684807256236
-0.0568675063550472,0.013424036281179138
-0.0580757334828376,0.013469387755102041
-0.059256587177515,0.013514739229024943
-0.060407742857933,0.013560090702947846
-0.0615274347364902,0.013605442176870748
-0.0626146346330642,0.013650793650793651
-0.0636691600084304,0.013696145124716553
-0.0646913722157478,0.013741496598639456
-0.0656824931502342,0.013786848072562358
-0.0666442587971687,0.013832199546485261
-0.0675790160894393,0.013877551020408163
-0.0684892013669014,0.013922902494331067
-0.069377563893795,0.013968253968253968
-0.0702468380331993,0.01401360544217687
-0.0710993409156799,0.014058956916099773
-0.0719371810555458,0.014104308390022675
-0.0727618485689163,0.014149659863945578
-0.0735741257667541,0.01419501133786848
-0.0743739604949951,0.014240362811791384
-0.0751605704426765,0.014285714285714285
-0.0759323462843895,0.014331065759637189
-0.0766867324709892,0.01437641723356009
-0.0774207115173339,0.014421768707482994
-0.0781303793191909,0.014467120181405895
-0.0788115710020065,0.014512471655328799
-0.0794597715139389,0.0145578231292517
-0.080070324242115,0.014603174603174604
-0.0806387290358543,0.014648526077097506
-0.0811607539653778,0.014693877551020407
-0.0816325023770332,0.01473922902494331
-0.0820507779717445,0.014784580498866213
-0.0824128985404968,0.014829931972789116
-0.082717128098011,0.014875283446712018
-0.0829624161124229,0.014920634920634921
-0.0831485018134117,0.014965986394557823
-0.0832759141921997,0.015011337868480726
-0.0833461284637451,0.015056689342403628
-0.0833610296249389,0.015102040816326531
-0.0833230763673782,0.015147392290249433
-0.08323535323143,0.015192743764172336
-0.0831010267138481,0.015238095238095238
-0.0829236730933189,0.01528344671201814
-0.0827067270874977,0.015328798185941043
-0.0824539363384246,0.015374149659863945
-0.0821686163544654,0.015419501133786848
-0.0818541944026947,0.01546485260770975
-0.0815137401223182,0.015510204081632653
-0.0811501368880271,0.015555555555555555
-0.0807660594582557,0.015600907029478459
-0.0803638100624084,0.015646258503401362
-0.0799456536769867,0.015691609977324262
-0.0795133486390113,0.015736961451247165
-0.0790686756372451,0.01578231292517007
-0.0786132216453552,0.015827664399092972
-0.0781481713056564,0.015873015873015872
-0.0776745751500129,0.015918367346938776
-0.0771936550736427,0.01596371882086168
-0.0767060369253158,0.01600907029478458
-0.0762123242020607,0.016054421768707482
-0.0757130160927772,0.016099773242630386
-0.0752081573009491,0.01614512471655329
-0.074697658419609,0.01619047619047619
-0.0741811916232109,0.016235827664399093
-0.0736580267548561,0.016281179138321996
-0.0731272846460342,0.0163265306122449
-0.0725877434015274,0.0163718820861678
-0.0720380470156669,0.016417233560090703
-0.0714765861630439,0.016462585034013606
-0.0709015876054763,0.01650793650793651
-0.0703113079071044,0.01655328798185941
-0.0697039142251014,0.016598639455782313
-0.0690777003765106,0.016643990929705216
-0.0684310421347618,0.016689342403628116
-0.0677627101540565,0.01673469387755102
-0.0670715719461441,0.016780045351473923
-0.0663570687174797,0.016825396825396827
-0.0656189322471618,0.016870748299319727
-0.0648573413491249,0.01691609977324263
-0.0640729889273643,0.016961451247165533
-0.0632669255137443,0.017006802721088437
-0.0624406300485134,0.017052154195011337
-0.0615958385169506,0.01709750566893424
-0.0607345551252365,0.017142857142857144
-0.0598589777946472,0.017188208616780044
-0.0589713007211685,0.017233560090702947
-0.0580736473202705,0.01727891156462585
-0.0571680963039398,0.017324263038548754
-0.0562563985586166,0.017369614512471654
-0.0553399659693241,0.017414965986394557
